date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:33:29	50140/50140	---M-Z	200	added ('OK')	font/ttf	etag:W/%2265fdbacc-c3dc%22	https://blog.minhazav.dev/assets/fonts/ibm-plex-sans/ibm-plex-sans-v2-latin-500.ttf	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ibm-plex-sans/ibm-plex-sans-v2-latin-500.ttf	(from https://blog.minhazav.dev/assets/main.css)
00:33:29	57124/57124	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265fdbacc-df24%22	https://blog.minhazav.dev/assets/fonts/ibm-plex-sans/ibm-plex-sans-v2-latin-500.svg	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ibm-plex-sans/ibm-plex-sans-v2-latin-500.svg	(from https://blog.minhazav.dev/assets/main.css)
00:33:29	35858/35858	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265fdbacc-8c12%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.eot	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.eot	(from https://blog.minhazav.dev/assets/main.css)
00:33:29	35858/35858	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265fdbacc-8c12%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.eot?	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300d41d.eot	(from https://blog.minhazav.dev/assets/main.css)
00:33:30	38108/38108	---M--	200	added ('OK')	font/woff2	etag:%2265fdbacc-94dc%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.woff2	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.woff2	(from https://blog.minhazav.dev/assets/main.css)
00:33:30	43900/43900	---M--	200	added ('OK')	font/woff	etag:%2265fdbacc-ab7c%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.woff	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.woff	(from https://blog.minhazav.dev/assets/main.css)
00:33:31	90584/90584	---M-Z	200	added ('OK')	font/ttf	etag:W/%2265fdbacc-161d8%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.ttf	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.ttf	(from https://blog.minhazav.dev/assets/main.css)
00:33:31	64382/64382	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265fdbacc-fb7e%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.svg	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-300.svg	(from https://blog.minhazav.dev/assets/main.css)
00:33:31	31600/31600	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265fdbacc-7b70%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.eot	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.eot	(from https://blog.minhazav.dev/assets/main.css)
00:33:31	31600/31600	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265fdbacc-7b70%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.eot?	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regulard41d.eot	(from https://blog.minhazav.dev/assets/main.css)
00:33:32	34260/34260	---M--	200	added ('OK')	font/woff2	etag:%2265fdbacc-85d4%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.woff2	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.woff2	(from https://blog.minhazav.dev/assets/main.css)
00:33:32	39164/39164	---M--	200	added ('OK')	font/woff	etag:%2265fdbacc-98fc%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.woff	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.woff	(from https://blog.minhazav.dev/assets/main.css)
00:33:33	77256/77256	---M-Z	200	added ('OK')	font/ttf	etag:W/%2265fdbacc-12dc8%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.ttf	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.ttf	(from https://blog.minhazav.dev/assets/main.css)
00:33:33	63335/63335	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265fdbacc-f767%22	https://blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.svg	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/ubuntu/ubuntu-v14-latin-regular.svg	(from https://blog.minhazav.dev/assets/main.css)
00:33:33	25540/25540	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265fdbacc-63c4%22	https://blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.eot	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.eot	(from https://blog.minhazav.dev/assets/main.css)
00:33:34	25540/25540	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265fdbacc-63c4%22	https://blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.eot?	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfontd41d.eot	(from https://blog.minhazav.dev/assets/main.css)
00:33:34	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.woff2	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.woff2	(from https://blog.minhazav.dev/assets/main.css)
00:33:34	28108/28108	---M--	200	added ('OK')	font/woff	etag:%2265fdbacc-6dcc%22	https://blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.woff	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.woff	(from https://blog.minhazav.dev/assets/main.css)
00:33:35	59472/59472	---M-Z	200	added ('OK')	font/ttf	etag:W/%2265fdbacc-e850%22	https://blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.ttf	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.ttf	(from https://blog.minhazav.dev/assets/main.css)
00:33:35	66540/66540	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265fdbacc-103ec%22	https://blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.svg	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/fonts/hack/Hack-Regular-webfont.svg	(from https://blog.minhazav.dev/assets/main.css)
00:33:35	1020/1020	---M--	200	added ('OK')	image/png	etag:%2265fdbacc-3fc%22	https://blog.minhazav.dev/images/common/stack-overflow.png	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/images/common/stack-overflow.png	(from https://blog.minhazav.dev/assets/custom.css)
00:33:36	3223/3223	---M--	200	added ('OK')	image/png	etag:%2265fdbacc-c97%22	https://blog.minhazav.dev/images/post14_image1.png	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/images/post14_image1.png	(from https://blog.minhazav.dev/research/)
00:33:36	5862/5862	---M-Z	200	added ('OK')	text/html	etag:W/%2265fdbacc-16e6%22	https://blog.minhazav.dev/research/vision	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/research/vision.html	(from https://blog.minhazav.dev/research/)
00:33:36	20049/20049	---M--	200	added ('OK')	image/jpeg	etag:%2265fdbacc-4e51%22	https://blog.minhazav.dev/images/vision.jpg	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/images/vision.jpg	(from https://blog.minhazav.dev/research/)
00:33:37	8972/8972	---M-Z	200	added ('OK')	text/html	etag:W/%2265fdbacc-230c%22	https://blog.minhazav.dev/research/exposure-fusion	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/research/exposure-fusion.html	(from https://blog.minhazav.dev/research/)
00:33:38	319730/319730	---M--	200	added ('OK')	image/jpeg	etag:%2265fdbacc-4e0f2%22	https://blog.minhazav.dev/assets/research/exposure_fusion/DRI-enfuse.jpeg	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/research/exposure_fusion/DRI-enfuse.jpg	(from https://blog.minhazav.dev/research/)
00:33:38	4283/4283	---M-Z	200	added ('OK')	text/html	etag:W/%2265fdbacc-10bb%22	https://blog.minhazav.dev/research/sudoku-solver	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/research/sudoku-solver.html	(from https://blog.minhazav.dev/research/)
00:33:39	4030/4030	---M-Z	200	added ('OK')	text/html	etag:W/%2265fdbacc-fbe%22	https://blog.minhazav.dev/research/face-js	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/research/face-js.html	(from https://blog.minhazav.dev/research/)
00:33:40	880737/880737	---M--	200	added ('OK')	image/jpeg	etag:%2265fdbacc-d7061%22	https://blog.minhazav.dev/assets/research/sudoku-solver/data.jpg	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/research/sudoku-solver/data.jpg	(from https://blog.minhazav.dev/research/)
00:33:41	9379/9379	---M-Z	200	added ('OK')	text/html	etag:W/%2265fdbacc-24a3%22	https://blog.minhazav.dev/research/webgl	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/research/webgl.html	(from https://blog.minhazav.dev/research/)
00:33:42	39399/39399	---M--	200	added ('OK')	image/png	etag:51cf85ee5caeaa94fe2bbc702be7220a	https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/WebGL_Logo.svg/1200px-WebGL_Logo.svg.png	C:/Mes%20Sites%20Web/qr3/upload.wikimedia.org/wikipedia/commons/thumb/2/25/WebGL_Logo.svg/1200px-WebGL_Logo.svg.png	(from https://blog.minhazav.dev/research/)
00:33:42	7874/7874	---M-Z	200	added ('OK')	text/html	etag:W/%2265fdbacc-1ec2%22	https://blog.minhazav.dev/research/rock-paper-scissor	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/research/rock-paper-scissor.html	(from https://blog.minhazav.dev/research/)
00:33:43	29640/29640	---M--	200	added ('OK')	image/png	etag:%2265fdbacc-73c8%22	https://blog.minhazav.dev/assets/research/rockpaperscissor/rps.png	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/research/rockpaperscissor/rps.png	(from https://blog.minhazav.dev/research/)
00:33:43	5511534/5511534	---M--	200	added ('OK')	image/gif	etag:%2265fdbacc-54196e%22	https://blog.minhazav.dev/assets/research/face-js/face-js.gif	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/research/face-js/face-js.gif	(from https://blog.minhazav.dev/research/)
00:33:43	19991/19991	---M-Z	200	added ('OK')	text/html	etag:W/%2265fdbacc-4e17%22	https://blog.minhazav.dev/research/jquery-digital-write	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/research/jquery-digital-write.html	(from https://blog.minhazav.dev/research/)
00:33:44	155126/155126	---M--	200	added ('OK')	image/png	etag:%2265fdbacc-25df6%22	https://blog.minhazav.dev/assets/research/jquery-digital-write/jquery-digital-write.png	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/research/jquery-digital-write/jquery-digital-write.png	(from https://blog.minhazav.dev/research/)
00:33:44	10814/10814	---M-Z	200	added ('OK')	text/html	etag:W/%2265fdbacc-2a3e%22	https://blog.minhazav.dev/research/jquery-sticky-elements	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/research/jquery-sticky-elements.html	(from https://blog.minhazav.dev/research/)
00:33:45	23696/23696	---M--	200	added ('OK')	image/png	etag:%2265fdbacc-5c90%22	https://blog.minhazav.dev/assets/research/jquerystickyelements/sticky.png	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/research/jquerystickyelements/sticky.png	(from https://blog.minhazav.dev/research/)
00:33:45	86926/86926	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265fdbacc-1538e%22	https://blog.minhazav.dev/assets/js/jquery.js	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/js/jquery.js	(from https://blog.minhazav.dev/research/)
00:33:46	16560/16560	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265fdbacc-40b0%22	https://blog.minhazav.dev/assets/research/vision/library.js	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/research/vision/library.js	(from https://blog.minhazav.dev/research/vision)
00:33:46	30479/30479	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265fdbacc-770f%22	https://blog.minhazav.dev/assets/research/vision/operators.js	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/research/vision/operators.js	(from https://blog.minhazav.dev/research/vision)
00:33:46	15591/15591	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265fdbacc-3ce7%22	https://blog.minhazav.dev/assets/research/vision/app.js	C:/Mes%20Sites%20Web/qr3/blog.minhazav.dev/assets/research/vision/app.js	(from https://blog.minhazav.dev/research/vision)
